0.4899,0.0041249
0.16793,0.090453
0.97868,0.59582
0.71269,0.29931
0.50047,0.77543
0.47109,0.64239
0.059619,0.17955
0.68197,0.28334
0.042431,0.13585
0.071445,0.5635
0.52165,0.14426
0.09673,0.85605
0.81815,0.030408
0.81755,0.85032
0.72244,0.2328
0.14987,0.75494
0.65961,0.05639
0.51859,0.70765
0.97297,0.18412
0.64899,0.9946
0.80033,0.5167
0.4538,0.53815
0.43239,0.27151
0.82531,0.37826
0.08347,0.51215
0.13317,0.51542
0.17339,0.46893
0.39094,0.15417
0.83138,0.21513
0.80336,0.64517
0.060471,0.60614
0.39926,0.18235
0.52688,0.86769
0.4168,0.52772
0.65686,0.97454
0.62797,0.28548
0.29198,0.94908
0.43165,0.60761
0.015487,0.77649
0.98406,0.063482
0.16717,0.59116
0.10622,0.89976
0.37241,0.50979
0.19812,0.53283
0.48969,0.79858
0.33949,0.6551
0.95163,0.46306
0.92033,0.55732
0.052677,0.74303
0.73786,0.51432
0.26912,0.12078
0.42284,0.26809
0.54787,0.92486
0.94274,0.5894
0.41774,0.53922
0.98305,0.93727
0.30145,0.25563
0.7011,0.9119
0.66634,0.55712
0.53913,0.73868
0.69811,0.68432
0.66653,0.13971
0.17813,0.97349
0.12801,0.42454
0.99908,0.076212
0.17112,0.10793
0.032601,0.97224
0.5612,0.57035
0.88187,0.48382
0.66918,0.64499
0.19043,0.2182
0.36892,0.6949
0.46073,0.24576
0.98164,0.63362
0.1564,0.96014
0.85552,0.72642
0.64476,0.96966
0.37627,0.76214
0.19092,0.5251
0.42825,0.44679
0.48202,0.63836
0.12061,0.30714
0.58951,0.44341
0.22619,0.66527
0.38462,0.82228
0.58299,0.31902
0.25181,0.65705
0.29044,0.5054
0.61709,0.15745
0.26528,0.30508
0.82438,0.1051
0.98266,0.87062
0.73025,0.67895
0.34388,0.82688
0.58407,0.94607
0.10777,0.6306
0.90631,0.5134
0.87965,0.55599
0.81776,0.98743
0.26073,0.6269
0.59436,0.85202
0.022513,0.49025
0.42526,0.019959
0.31272,0.24383
0.16148,0.55008
0.17877,0.10157
0.42289,0.47431
0.094229,0.17453
0.59852,0.32538
0.47092,0.11039
0.69595,0.42824
0.69989,0.71899
0.63853,0.76762
0.033604,0.92719
0.068806,0.75695
0.3196,0.3325
0.53086,0.88056
0.65445,0.52561
0.40762,0.26734
0.81998,0.16822
0.71836,0.045011
0.96865,0.17077
0.53133,0.92578
0.32515,0.10862
0.10563,0.83415
0.61096,0.15182
0.7788,0.85588
0.42345,0.59857
0.090823,0.19777
0.26647,0.79753
0.15366,0.78739
0.28101,0.095585
0.44009,0.17145
0.52714,0.60281
0.45742,0.3251
0.87537,0.26728
0.51805,0.7893
0.94362,0.61661
0.63771,0.68646
0.95769,0.69743
0.24071,0.93202
0.67612,0.12019
0.28906,0.60689
0.67181,0.48987
0.69514,0.5297
0.067993,0.22187
0.25479,0.74818
0.22404,0.25815
0.66783,0.19911
0.84439,0.87152
0.34446,0.027186
0.78052,0.03634
0.67533,0.43799
0.0067153,0.065688
0.60217,0.97939
0.38677,0.6289
0.91599,0.65633
0.0011511,0.32791
0.46245,0.4755
0.42435,0.016242
0.46092,0.20003
0.77016,0.85849
0.32247,0.06754
0.78474,0.31075
0.47136,0.82662
0.035763,0.61187
0.17587,0.9146
0.72176,0.88411
0.47349,0.24531
0.15272,0.9582
0.34112,0.4523
0.60739,0.88856
0.19175,0.46485
0.73843,0.58522
0.24285,0.011679
0.91742,0.72844
0.26906,0.4153
0.7655,0.11864
0.18866,0.59626
0.2875,0.0046879
0.091113,0.93945
0.57621,0.69141
0.68336,0.2718
0.54659,0.75374
0.42573,0.65833
0.64444,0.28371
0.64762,0.53561
0.67902,0.060216
0.63579,0.67743
0.94517,0.92288
0.20893,0.46664
0.70928,0.36881
0.23623,0.91739
0.1194,0.011573
0.6073,0.92924
0.45014,0.69342
0.45873,0.82124
0.66194,0.85774
0.77029,0.11058
0.35022,0.705
0.66201,0.55167
0.41616,0.52063
0.84193,0.31373
0.83292,0.16141
0.25644,0.31973
0.61346,0.67107
0.58225,0.52395
0.54074,0.6078
0.86994,0.76031
0.26478,0.16386
0.31807,0.49436
0.11921,0.76469
0.93983,0.30081
0.64555,0.83887
0.47946,0.67981
0.63932,0.32846
0.54472,0.53826
0.64731,0.83782
0.54389,0.24298
0.72105,0.019484
0.5225,0.60748
0.9937,0.53879
0.21868,0.22635
0.1058,0.91994
0.1097,0.936
0.063591,0.48863
0.40458,0.69763
0.44837,0.51659
0.36582,0.28523
0.7635,0.0094505
0.6279,0.29295
0.77198,0.66648
0.93285,0.15509
0.97274,0.22558
0.19203,0.87762
0.13887,0.60573
0.69627,0.64681
0.09382,0.069183
0.5254,0.21855
0.53034,0.77999
0.86114,0.62908
0.48485,0.070616
0.39346,0.65722
0.67143,0.51966
0.74126,0.94753
0.52005,0.020851
0.34771,0.72872
0.15,0.39852
0.58609,0.68725
0.26215,0.073087
0.044454,0.75805
0.75493,0.050723
0.24279,0.64241
0.4424,0.50077
0.6878,0.53009
0.35923,0.73825
0.73634,0.27457
0.39471,0.23804
0.68342,0.75994
0.70405,0.96009
0.44231,0.16621
0.019578,0.37859
0.33086,0.096802
0.42431,0.93456
0.27027,0.80292
0.19705,0.73021
0.82172,0.79471
0.42992,0.57357
0.88777,0.36169
0.39118,0.16133
0.76911,0.88637
0.39679,0.902
0.80851,0.75858
0.75508,0.36179
0.3774,0.49622
0.21602,0.65869
0.79041,0.28897
0.9493,0.14306
0.32757,0.30813
0.67126,0.34744
0.43864,0.13954
0.8335,0.21624
0.76885,0.55582
0.16725,0.051184
0.86198,0.41735
0.98987,0.71158
0.51442,0.87927
0.88428,0.60148
0.58803,0.46497
0.15475,0.81542
0.19986,0.32212
0.40695,0.37639
0.74871,0.13802
0.82558,0.65359
0.78996,0.025492
0.31852,0.23369
0.53406,0.97878
0.089951,0.94302
0.11171,0.98106
0.13629,0.066964
0.67865,0.19526
0.49518,0.42341
0.18971,0.53708
0.49501,0.46328
0.14761,0.62591
0.054974,0.50256
0.85071,0.79178
0.56056,0.71035
0.92961,0.5694
0.69667,0.1571
0.58279,0.6256
0.8154,0.92583
0.87901,0.9832
0.98891,0.72317
0.00052238,0.18756
0.86544,0.86013
0.61257,0.12906
0.98995,0.74347
0.52768,0.047878
0.47952,0.6497
0.80135,0.059537
0.22784,0.91976
0.49809,0.17172
0.90085,0.088046
0.57466,0.30454
0.84518,0.6716
0.73864,0.20444
0.58599,0.97481
0.24673,0.03956
0.66642,0.49179
0.083483,0.64093
0.62596,0.40502
0.66094,0.057082
0.72975,0.63034
0.89075,0.21458
0.9823,0.62971
0.76903,0.39456
0.58145,0.79611
0.92831,0.87904
0.58009,0.78008
0.016983,0.70248
0.12086,0.42067
0.86271,0.64386
0.4843,0.078309
0.84486,0.38075
0.20941,0.43769
0.55229,0.40695
0.62988,0.27379
0.031991,0.23135
0.61471,0.7379
0.36241,0.8794
0.049533,0.77249
0.48957,0.035833
0.19251,0.55432
0.12308,0.58817
0.20549,0.24619
0.14651,0.39839
0.18907,0.80678
0.042652,0.30184
0.6352,0.48963
0.28187,0.78129
0.5386,0.44998
0.69516,0.83324
0.49912,0.67667
0.5358,0.086629
0.44518,0.98072
0.12393,0.56643
0.49036,0.20768
0.853,0.095609
0.87393,0.062521
0.27029,0.025782
0.20846,0.33413
0.56498,0.55681
0.64031,0.84594
0.41703,0.62675
0.20598,0.59986
0.94793,0.21064
0.082071,0.25391
0.10571,0.65197
0.14204,0.32892
0.16646,0.52317
0.62096,0.12472
0.57371,0.4527
0.052078,0.9926
0.9312,0.39923
0.72866,0.061912
0.73784,0.29296
0.063405,0.55227
0.86044,0.74013
0.93441,0.3184
0.9844,0.49386
0.85894,0.62867
0.78556,0.75315
0.51338,0.69389
0.1776,0.13688
0.39859,0.90696
0.13393,0.37888
0.03089,0.52962
0.93914,0.98862
0.30131,0.95821
0.29553,0.81765
0.33294,0.4239
0.46707,0.81798
0.6482,0.4445
0.025228,0.38026
0.84221,0.70724
0.55903,0.23892
0.8541,0.17577
0.34788,0.23815
0.44603,0.28359
0.054239,0.040649
0.17711,0.55142
0.66281,0.9425
0.33083,0.78784
0.89849,0.24143
0.11816,0.69598
0.98842,0.015258
0.53998,0.76855
0.70692,0.33189
0.99949,0.32233
0.28785,0.76544
0.41452,0.38416
0.46484,0.21863
0.76396,0.56332
0.8182,0.22063
0.10022,0.16264
0.17812,0.39964
0.35963,0.020395
0.056705,0.42327
0.52189,0.0032733
0.33585,0.04486
0.17567,0.18912
0.20895,0.20134
0.90515,0.60035
0.67539,0.23172
0.46847,0.56655
0.91213,0.55075
0.10401,0.33801
0.74555,0.98992
0.73627,0.14836
0.56186,0.85129
0.18419,0.78718
0.59721,0.5243
0.29994,0.018839
0.13412,0.26345
0.2126,0.99859
0.89494,0.71054
0.071453,0.21809
0.24249,0.64161
0.053754,0.12107
0.44172,0.55668
0.013283,0.78797
0.89719,0.4145
0.19666,0.083664
0.093371,0.58711
0.30737,0.63927
0.45606,0.12515
0.10167,0.86526
0.99539,0.48778
0.33209,0.27602
0.29735,0.31147
0.062045,0.66657
0.29824,0.5001
0.046351,0.44414
0.50543,0.32558
0.76143,0.56592
0.63107,0.015223
0.089892,0.55283
0.080862,0.93582
0.77724,0.48177
0.90513,0.32848
0.53377,0.80308
0.10915,0.14347
0.82581,0.078623
0.3381,0.44541
0.29397,0.46551
0.74631,0.73668
0.010337,0.69904
0.048447,0.53309
0.66792,0.20632
0.60347,0.15697
0.5261,0.40224
0.72971,0.43758
0.70725,0.97506
0.78138,0.92674
0.28798,0.30806
0.69253,0.86258
0.55667,0.56023
0.39652,0.54416
0.061591,0.84228
0.78018,0.78797
0.33758,0.53637
0.60787,0.0018304
0.74125,0.37015
0.10481,0.43612
0.12789,0.6332
0.54954,0.14678
0.48523,0.56537
0.89048,0.40312
0.79896,0.053982
0.73434,0.13598
0.051332,0.39051
0.072885,0.45756
0.088527,0.33191
0.79835,0.85733
0.94301,0.60716
0.68372,0.19712
0.13208,0.14352
0.72272,0.76738
0.11035,0.65272
0.11749,0.34228
0.64072,0.056611
0.32881,0.42036
0.65381,0.46086
0.74913,0.5355
0.58319,0.82842
0.74003,0.99837
0.23483,0.38241
0.73496,0.19008
0.9706,0.99239
0.86693,0.67994
0.086235,0.9349
0.36644,0.63641
0.3692,0.6487
0.68503,0.38261
0.59794,0.027874
0.78936,0.59307
0.36765,0.73131
0.20603,0.65312
0.086667,0.061962
0.77193,0.15304
0.20567,0.75565
0.38827,0.49583
0.55178,0.38437
0.22895,0.28832
0.64194,0.18637
0.48448,0.94734
0.15185,0.39806
0.78193,0.13915
0.10061,0.54137
0.29407,0.030516
0.23737,0.54845
0.53087,0.39659
0.091499,0.76095
0.40532,0.16278
0.10485,0.4681
0.11228,0.59364
0.78443,0.085334
0.29157,0.49714
0.60353,0.7769
0.96442,0.13382
0.43248,0.70019
0.69475,0.83073
0.7581,0.51315
0.43264,0.0048138
0.6555,0.35671
0.10976,0.97302
0.93376,0.14466
0.18746,0.77477
0.26618,0.36098
0.79783,0.28158
0.4876,0.54341
0.76896,0.40724
0.39601,0.9203
0.27294,0.3569
0.037235,0.11251
0.67329,0.25508
0.42956,0.15568
0.45174,0.81311
0.60986,0.62964
0.059403,0.65937
0.31581,0.66412
0.77272,0.54728
0.69643,0.28595
0.12533,0.097313
0.13015,0.83122
0.092352,0.31502
0.0078203,0.59878
0.42311,0.46877
0.65557,0.65821
0.72292,0.261
0.53121,0.28453
0.10882,0.69106
0.63177,0.97348
0.1265,0.28256
0.1343,0.85399
0.098594,0.90133
0.14203,0.83775
0.16825,0.75228
0.19625,0.25913
0.31748,0.94714
0.31643,0.84713
0.21756,0.84237
0.25104,0.77716
0.89292,0.47376
0.70322,0.85117
0.55574,0.92918
0.18443,0.024244
0.21203,0.72909
0.077347,0.46632
0.9138,0.59119
0.70672,0.9845
0.55779,0.84701
0.31343,0.9767
0.1662,0.34486
0.6225,0.27736
0.98793,0.31641
0.17043,0.33649
0.25779,0.5481
0.3968,0.28521
0.073995,0.91586
0.6841,0.67068
0.40239,0.78549
0.98284,0.18301
0.40218,0.14089
0.62067,0.055745
0.15437,0.61837
0.38135,0.58994
0.16113,0.37504
0.75811,0.022618
0.87111,0.15925
0.35078,0.50677
0.68554,0.78717
0.29415,0.76204
0.53063,0.93432
0.83242,0.79518
0.59749,0.45426
0.33531,0.3444
0.29923,0.13286
0.45259,0.56123
0.42265,0.20762
0.35961,0.11801
0.55832,0.76765
0.74255,0.45726
0.42433,0.72584
0.42936,0.10673
0.12487,0.43914
0.024434,0.55739
0.29019,0.85558
0.31752,0.91193
0.65369,0.35133
0.95694,0.37236
0.93573,0.10224
0.45789,0.65759
0.24048,0.21881
0.7639,0.86643
0.75933,0.3934
0.74065,0.45388
0.74369,0.18175
0.10592,0.067439
0.68156,0.78455
0.46326,0.80187
0.21216,0.46342
0.098519,0.85242
0.82357,0.62565
0.17501,0.18049
0.16357,0.03007
0.66599,0.12978
0.89439,0.31561
0.51656,0.73153
0.7027,0.77298
0.15359,0.14857
0.95346,0.7958
0.54088,0.16535
0.67973,0.7171
0.036563,0.078557
0.8092,0.39387
0.74862,0.81583
0.12019,0.52998
0.52505,0.94736
0.32583,0.31668
0.54645,0.57817
0.39888,0.19023
0.41509,0.39226
0.18074,0.99876
0.25539,0.34369
0.020536,0.90857
0.92368,0.69767
0.6537,0.02977
0.93261,0.48128
0.16351,0.67691
0.9211,0.40248
0.79466,0.15409
0.57739,0.56117
0.44004,0.94933
0.25761,0.9593
0.75195,0.98994
0.22867,0.83601
0.064187,0.65408
0.76733,0.86917
0.6712,0.86377
0.71521,0.76192
0.64206,0.16527
0.41905,0.079474
0.39076,0.50889
0.81614,0.09304
0.31743,0.43786
0.81454,0.31197
0.78907,0.37915
0.85226,0.99559
0.50564,0.86949
0.63566,0.94791
0.95089,0.2543
0.44396,0.048492
0.060019,0.83184
0.86675,0.68873
0.63119,0.59602
0.35507,0.21474
0.997,0.53517
0.22417,0.055756
0.65245,0.43105
0.60499,0.19074
0.38725,0.32778
0.14219,0.93766
0.025135,0.84737
0.42111,0.25698
0.1841,0.37721
0.72578,0.73351
0.37036,0.78222
0.84156,0.011637
0.73423,0.22171
0.57103,0.067072
0.17686,0.70565
0.95738,0.87593
0.26532,0.27748
0.92458,0.6928
0.22377,0.13901
0.37356,0.37477
0.0875,0.83588
0.64012,0.69575
0.18062,0.6949
0.045051,0.85336
0.72317,0.29459
0.34744,0.65097
0.66062,0.29863
0.38387,0.94468
0.62735,0.78079
0.02165,0.82502
0.91057,0.73618
0.80056,0.79367
0.74585,0.40516
0.81311,0.13061
0.38331,0.15956
0.61728,0.81664
0.57549,0.030554
0.53005,0.54399
0.27507,0.8235
0.24863,0.9484
0.45164,0.46027
0.22771,0.0695
0.80445,0.5224
0.9861,0.19586
0.029992,0.29871
0.53566,0.97572
0.087077,0.16532
0.80209,0.77735
0.98914,0.34138
0.066946,0.4741
0.9394,0.10024
0.018178,0.060182
0.68384,0.86172
0.78374,0.070872
0.53414,0.8828
0.88536,0.39384
0.899,0.44005
0.62594,0.35073
0.13787,0.032351
0.2178,0.72557
0.18214,0.35349
0.04182,0.64106
0.10694,0.77159
0.61644,0.67708
0.93966,0.48587
0.35446,0.81213
0.41063,0.075997
0.98435,0.028333
0.94558,0.43351
0.67664,0.14348
0.9883,0.80804
0.76683,0.0017548
0.3367,0.096222
0.66238,0.42168
0.24417,0.23511
0.29551,0.9563
0.68018,0.37149
0.52785,0.49132
0.41159,0.26751
0.60264,0.57628
0.75052,0.52005
0.58353,0.97887
0.55179,0.66074
0.58357,0.84624
0.51182,0.087144
0.082593,0.42288
0.71957,0.041406
0.99616,0.60213
0.35453,0.73145
0.97126,0.68263
0.34645,0.061032
0.88654,0.6765
0.45469,0.30708
0.41343,0.34829
0.21773,0.7265
0.12565,0.10709
0.30891,0.2525
0.7261,0.43893
0.78287,0.58718
0.69379,0.30701
0.0098023,0.43547
0.84321,0.31034
0.92233,0.91597
0.77095,0.65842
0.04266,0.17691
0.37819,0.6451
0.70434,0.035293
0.72951,0.78261
0.22428,0.001804
0.26905,0.38452
0.67303,0.67247
0.47749,0.039491
0.62372,0.43476
0.23644,0.17438
0.17712,0.58321
0.82964,0.19104
0.76692,0.38364
0.93448,0.88218
0.10789,0.0018414
0.18223,0.6802
0.099095,0.28251
0.48976,0.82141
0.19325,0.29411
0.89589,0.3901
0.09909,0.95108
0.044166,0.83525
0.5573,0.89022
0.7725,0.93259
0.31194,0.12936
0.17898,0.34829
0.33896,0.71361
0.21015,0.62515
0.51015,0.83362
0.90636,0.2205
0.62892,0.31932
0.10153,0.21939
0.39085,0.028035
0.054617,0.68021
0.50128,0.28615
0.43172,0.030791
0.99756,0.28445
0.8116,0.11319
0.48565,0.071623
0.89445,0.58102
0.13755,0.010961
0.39,0.8435
0.92736,0.066062
0.91749,0.4841
0.71357,0.1624
0.61834,0.42196
0.34329,0.86306
0.93603,0.65641
0.12477,0.96247
0.73059,0.39576
0.64648,0.41193
0.83315,0.77926
0.39828,0.90205
0.74982,0.66931
0.83522,0.17138
0.32246,0.31978
0.55226,0.27121
0.97913,0.2308
0.54931,0.70249
0.33042,0.30947
0.61947,0.97387
0.36064,0.86244
0.75651,0.61977
0.4139,0.87945
0.49235,0.30711
0.69474,0.6262
0.97273,0.63398
0.32775,0.3012
0.8378,0.58295
0.73907,0.10768
0.95417,0.79841
0.031923,0.87514
0.35687,0.64767
0.66265,0.055069
0.2815,0.93856
0.23038,0.057961
0.71113,0.24914
0.62457,0.37512
0.59061,0.41353
0.66044,0.16518
0.047555,0.94197
0.34878,0.12804
0.45134,0.75539
0.2409,0.64016
0.71505,0.30662
0.85618,0.11572
0.28151,0.95555
0.73105,0.82415
0.13776,0.1522
0.83672,0.39289
0.1386,0.46276
0.58821,0.73782
0.36616,0.87565
0.80676,0.97384
0.50378,0.72388
0.48959,0.62291
0.87705,0.84209
0.35314,0.37804
0.44944,0.89868
0.96353,0.78876
0.042298,0.9088
0.97296,0.42141
0.18921,0.070587
0.66712,0.90752
0.58644,0.61274
0.67511,0.75034
0.36102,0.5804
0.62028,0.99452
0.81115,0.16587
0.019257,0.70882
0.083874,0.1667
0.9748,0.079331
0.65135,0.63408
0.23124,0.55148
0.40349,0.77227
0.12202,0.054883
0.26844,0.046642
0.25785,0.58251
0.33167,0.76174
0.15223,0.18526
0.34801,0.53596
0.12166,0.5737
0.88415,0.60494
0.094278,0.040792
0.93004,0.27012
0.39902,0.17895
0.047401,0.52773
0.34237,0.73508
0.73597,0.91763
0.79468,0.030598
0.54491,0.82422
0.68622,0.84739
0.89363,0.46964
0.054792,0.37032
0.30366,0.075637
0.046192,0.16996
0.19548,0.67196
0.72017,0.59013
0.72175,0.66779
0.8778,0.45026
0.58243,0.79194
0.070684,0.4558
0.92274,0.89447
0.80037,0.072557
0.28595,0.63544
0.54366,0.80862
0.98478,0.3211
0.71568,0.53607
0.83897,0.86608
0.43326,0.53422
0.47062,0.79361
0.56071,0.58623
0.26909,0.88151
0.74902,0.44318
0.50389,0.093164
0.64681,0.9295
0.30775,0.41857
0.13872,0.5267
0.47557,0.69094
0.36246,0.054657
0.78811,0.34041
0.7803,0.79279
0.66851,0.0065451
0.1335,0.054202
0.021556,0.27407
0.55984,0.35748
0.30082,0.78106
0.93941,0.18884
0.9809,0.40648
0.28662,0.69395
0.80082,0.82948
0.89611,0.54618
0.59753,0.91234
0.88402,0.91763
0.94373,0.61854
0.54916,0.91047
0.72839,0.89386
0.57676,0.34529
0.025857,0.99639
0.44653,0.89026
0.6463,0.36382
0.5212,0.7829
0.37231,0.32832
0.93713,0.15671
0.82953,0.73948
0.84909,0.63174
0.37253,0.5999
0.59318,0.24056
0.87255,0.28235
0.9335,0.79874
0.66846,0.58694
0.20678,0.30175
0.65385,0.29611
0.072052,0.22521
0.40673,0.50544
0.66693,0.56504
0.93373,0.068896
0.81095,0.1639
0.48455,0.51052
0.75675,0.54154
0.41705,0.51004
0.97179,0.12192
0.98797,0.15575
0.86415,0.40915
0.38888,0.69365
0.45474,0.78077
0.24669,0.63636
0.78442,0.58181
0.88284,0.97473
0.91371,0.52964
0.55828,0.28837
0.59887,0.19621
0.14888,0.21537
0.89971,0.43766
0.45039,0.56695
0.20567,0.91558
0.89965,0.3161
0.76259,0.28102
0.88249,0.6189
0.28495,0.22044
0.67323,0.17202
0.66428,0.016418
0.12281,0.51633
0.40732,0.0024162
0.27529,0.556
0.71667,0.55573
0.28338,0.073732
0.8962,0.39691
0.82658,0.7722
0.39003,0.57254
0.4979,0.40307
0.69481,0.52332
0.83437,0.39249
0.60963,0.067025
0.57474,0.77852
0.32604,0.76431
0.45642,0.56853
0.7138,0.61446
0.88441,0.58887
0.72086,0.61663
0.018613,0.23978
0.67478,0.79108
0.43851,0.70565
0.43782,0.73788
0.11704,0.13842
0.81468,0.0054903
0.32486,0.73852
0.24623,0.81079
0.34271,0.56472
0.37569,0.055682
0.54655,0.3231
0.56192,0.93361
0.39582,0.85276
0.39813,0.68677
0.51537,0.16724
0.65753,0.67966
0.95092,0.079569
0.72235,0.561
0.40008,0.45904
0.83187,0.66507
0.13434,0.43411
0.060467,0.030703
0.084247,0.44241
0.1639,0.46707
0.32422,0.010384
0.30173,0.59355
0.011681,0.30163
0.53991,0.82593
0.095373,0.91592
0.14651,0.26735
0.63114,0.29602
0.85932,0.092474
0.97422,0.72583
0.57084,0.71746
0.99685,0.62087
0.55354,0.37612
0.51546,0.63067
0.33068,0.51729
0.43,0.65021
0.49181,0.87125
0.071037,0.33102
0.88774,0.55754
0.064634,0.028614
0.43618,0.22087
0.82663,0.78559
0.39453,0.2909
0.61347,0.057183
0.81864,0.6989
0.88624,0.63833
0.93111,0.64771
0.19078,0.8826
0.25858,0.16407
0.89787,0.66667
