1.431683e-01,2.129914e-01,6.985351e-01,3.869706e-01,3.941621e-01,3.187869e-01,3.047216e-01,4.139991e-01
9.358588e-01,1.839962e-01,5.222493e-01,4.288072e-01,1.225792e-01,5.712189e-01,9.990495e-01,6.736480e-01
9.339852e-01,9.164780e-01,8.208120e-01,8.843660e-01,1.973105e-01,4.357482e-02,1.585352e-01,3.951054e-01
8.270078e-01,3.999306e-01,5.930871e-01,5.652041e-01,5.613001e-01,2.613214e-01,1.816897e-01,4.692900e-01
6.801000e-02,9.461198e-01,2.504113e-01,6.811880e-03,7.571633e-01,7.839066e-01,2.057515e-01,7.037316e-01
6.422300e-01,9.551317e-01,2.495648e-01,2.576663e-01,9.665194e-01,1.714482e-01,5.407752e-01,9.677891e-01
7.430035e-01,7.425831e-01,8.832557e-01,5.101867e-02,5.773562e-01,4.473176e-01,1.569790e-01,3.578617e-01
3.918822e-01,3.706244e-01,8.058451e-01,7.852768e-01,8.685880e-01,4.418538e-01,1.830302e-01,8.638482e-02
3.283883e-01,9.937489e-01,7.690381e-01,3.346437e-01,4.434533e-01,6.630420e-01,8.110444e-01,7.047747e-01
5.634140e-02,3.647326e-01,1.237784e-01,3.995334e-01,7.131881e-01,5.576907e-01,8.960237e-01,3.271862e-01
5.365777e-02,7.917818e-01,1.765138e-01,9.978388e-01,7.282539e-02,2.955038e-01,5.988885e-01,5.523821e-01
2.941071e-01,7.698443e-01,3.011975e-01,7.012040e-01,8.138095e-01,1.560218e-01,8.159025e-01,6.420998e-01
1.691478e-01,1.389815e-01,2.871174e-01,6.318817e-01,1.544439e-01,4.242983e-01,5.448267e-02,6.718196e-01
3.930335e-02,5.023821e-01,8.765274e-02,2.167484e-01,1.108229e-01,6.663130e-01,2.069889e-01,9.240456e-01
9.748387e-01,2.372626e-01,4.755581e-01,5.109854e-01,3.942672e-01,4.736378e-01,5.082182e-01,9.895198e-01
7.655366e-01,2.221802e-01,5.274851e-01,7.740409e-01,2.352972e-01,3.191773e-01,7.790389e-01,2.205137e-01
9.562802e-02,5.808028e-01,1.503182e-02,8.958738e-01,5.861682e-01,3.943130e-01,9.143627e-01,8.029677e-01
5.256841e-01,7.848103e-02,5.915618e-02,5.471987e-01,4.854562e-01,5.543135e-01,7.120890e-01,8.267277e-01
8.896600e-01,6.972777e-01,1.790695e-01,1.610066e-01,7.067372e-01,7.671278e-01,3.037852e-01,9.229917e-01
5.188173e-01,1.762223e-01,2.159842e-02,5.860025e-01,2.265469e-01,9.031870e-02,6.919366e-01,2.509560e-01
2.106398e-01,4.397520e-01,5.577452e-01,5.080898e-01,8.833509e-01,1.617626e-01,2.033120e-01,1.404535e-01
8.390331e-01,9.636961e-01,2.073004e-01,8.937569e-01,1.140515e-01,4.637684e-01,6.456932e-01,7.065765e-01
8.643260e-01,1.540077e-02,1.436968e-01,6.563843e-01,9.624585e-01,9.137164e-01,6.488705e-01,1.448918e-01
5.948902e-01,9.687173e-01,2.342998e-01,3.984264e-01,7.881871e-01,9.657491e-01,1.586269e-01,1.171039e-02
7.896396e-01,1.701582e-01,9.850474e-01,1.294549e-01,3.231851e-01,7.914231e-01,5.248548e-01,7.617158e-01
2.014217e-01,9.854398e-01,4.345308e-01,8.064005e-01,7.811792e-01,4.256726e-01,3.312021e-01,3.665992e-01
9.777362e-01,1.757871e-01,6.634566e-01,1.096413e-01,5.229962e-01,1.456621e-01,3.495056e-01,9.902051e-01
8.321006e-01,2.467634e-02,3.663837e-01,1.927813e-01,5.598954e-01,5.260908e-01,8.420225e-01,1.271717e-01
6.109426e-02,2.453814e-01,2.145887e-01,4.362097e-01,9.259634e-01,6.983226e-01,4.427624e-01,4.033370e-01
4.191657e-01,4.898748e-01,7.742039e-01,6.110996e-01,3.244505e-01,3.740839e-01,8.963107e-02,5.569687e-01
5.538278e-01,1.135779e-01,8.342280e-01,4.168529e-02,8.319221e-01,8.968974e-01,4.167594e-01,4.766167e-01
4.298311e-01,7.637051e-01,2.182777e-01,3.770389e-01,1.776603e-03,9.908310e-01,5.071196e-01,8.979989e-01
8.956627e-04,7.692696e-01,5.567058e-01,2.158981e-01,3.360173e-01,2.320305e-01,4.707995e-01,8.731262e-01
2.790551e-01,8.841913e-01,5.573570e-01,8.236194e-01,3.883672e-01,7.772037e-01,2.154377e-01,8.934467e-01
2.552828e-01,8.136412e-01,1.176365e-01,1.135432e-01,3.769658e-02,8.423349e-01,8.535279e-01,9.889494e-01
8.568602e-01,3.471431e-01,8.324474e-01,1.766064e-02,6.885225e-01,9.027933e-01,5.786227e-01,9.658817e-02
6.524735e-01,8.703033e-01,8.608143e-01,9.972571e-01,3.348830e-02,1.310422e-01,3.418917e-01,2.825893e-01
2.782003e-01,6.191457e-02,6.969526e-01,4.115182e-01,5.700825e-01,9.166490e-01,6.520595e-01,5.008211e-01
7.645058e-01,3.845631e-01,9.451645e-01,2.085446e-01,9.357999e-01,1.727708e-01,6.636747e-01,8.614323e-01
8.924720e-01,4.047312e-01,9.212301e-01,4.687124e-01,2.541477e-01,9.972676e-01,9.260893e-02,4.586174e-02
7.483321e-01,3.740005e-01,3.235056e-02,3.610860e-01,7.252545e-01,2.511426e-01,4.404677e-01,5.868544e-01
3.185377e-01,7.615022e-01,7.325279e-01,1.474534e-01,2.615734e-01,6.197367e-01,3.198017e-01,5.602665e-01
8.832300e-01,3.482355e-01,2.759977e-01,9.851352e-01,4.976064e-01,5.816607e-01,5.349726e-01,7.155893e-01
1.756600e-01,2.994770e-01,8.571132e-01,8.162467e-01,3.362213e-02,6.052772e-01,9.487040e-02,5.194743e-01
4.409764e-01,8.745827e-01,3.423626e-01,3.690200e-01,5.500621e-01,1.668722e-01,4.831118e-01,5.998859e-01
3.163567e-01,6.940005e-01,8.824685e-01,4.063905e-01,4.536745e-01,6.729114e-01,1.608110e-01,1.537393e-01
2.097216e-01,8.703540e-01,9.653924e-01,5.240864e-01,3.508220e-01,4.395394e-01,5.166109e-01,4.971255e-01
5.135400e-01,1.361573e-01,2.367457e-01,6.669629e-01,2.343199e-02,1.126406e-01,7.437508e-01,6.939491e-01
1.716402e-01,4.021447e-01,6.634204e-01,5.555131e-01,8.343180e-01,4.453321e-01,8.238952e-01,6.861246e-01
8.325850e-01,3.093679e-01,5.222961e-01,4.799275e-01,7.048298e-01,5.823007e-01,5.906962e-01,9.289886e-01
5.693910e-01,4.136888e-01,3.700755e-01,3.903556e-01,6.133735e-01,4.051560e-01,7.260643e-01,9.151543e-01
5.327660e-01,1.519090e-02,4.721834e-01,1.855986e-01,2.588241e-01,1.099006e-01,2.116466e-01,3.920154e-01
7.741089e-01,5.424152e-01,2.388190e-01,5.180188e-01,1.466465e-01,2.199137e-01,4.165763e-01,4.439912e-01
4.131021e-01,9.508536e-01,8.242802e-01,2.670894e-01,6.214745e-01,9.580695e-01,2.200830e-01,5.478845e-01
3.281782e-01,3.412868e-01,8.191858e-01,7.567779e-01,5.703545e-01,8.509999e-01,8.041581e-02,3.757859e-01
7.369421e-01,5.920754e-02,9.294160e-01,7.365178e-01,9.581436e-01,2.652453e-01,8.597119e-01,4.256643e-01
8.714166e-01,8.186129e-01,7.884126e-01,5.343625e-01,2.759591e-01,5.695750e-01,5.842523e-01,3.206791e-01
7.444194e-01,5.377060e-01,7.590178e-01,6.001349e-01,3.315050e-01,9.094573e-01,1.443792e-01,3.460657e-01
9.522218e-01,6.018183e-01,6.590151e-01,4.723274e-01,1.784474e-01,5.434814e-01,8.812258e-01,1.984828e-01
2.941295e-01,7.843968e-01,5.775568e-01,8.683158e-01,9.224325e-01,5.981636e-01,8.020061e-01,5.163566e-01
5.994999e-01,4.414702e-01,5.210571e-01,9.264550e-01,2.220105e-01,9.701642e-01,4.385195e-01,6.831624e-01
6.922043e-01,5.774300e-01,9.463644e-01,8.943697e-01,4.297597e-01,2.213727e-01,6.189203e-01,6.224076e-01
1.772960e-01,9.148655e-01,6.720060e-01,9.129195e-01,9.754475e-01,9.563309e-01,8.263296e-02,2.459304e-01
9.598674e-01,6.872632e-01,1.934361e-01,2.928362e-01,8.759630e-01,2.942250e-01,2.211103e-01,5.748242e-01
9.116558e-01,4.856516e-01,1.277184e-01,5.583000e-01,8.932349e-01,2.159949e-01,5.069031e-01,7.844613e-02
9.130643e-01,4.089170e-02,1.647178e-01,4.065520e-02,1.354657e-01,8.727795e-01,2.576904e-01,3.315074e-01
8.076834e-01,8.474077e-01,5.717788e-01,1.754443e-01,8.506604e-02,4.961996e-01,1.672119e-01,1.045820e-01
5.513465e-01,6.477120e-01,4.460647e-01,1.549552e-01,1.667044e-01,4.202221e-02,9.588163e-01,6.082663e-01
9.351620e-01,2.920209e-01,5.497664e-01,5.606014e-01,3.231144e-01,7.321197e-01,4.805497e-01,2.243091e-01
5.070864e-01,3.832146e-01,4.510879e-01,4.450721e-01,1.693304e-01,4.814189e-01,3.199710e-01,1.110771e-01
6.709988e-01,6.884608e-01,8.905253e-01,4.013853e-01,6.621500e-01,9.057914e-01,8.266146e-02,5.022886e-01
4.613301e-01,2.474000e-01,6.411645e-01,3.071271e-01,9.459240e-01,3.333644e-01,9.666160e-01,2.028374e-01
2.092006e-01,7.390821e-02,9.575180e-01,4.439615e-01,6.998185e-01,7.832583e-01,1.088677e-01,7.203588e-01
1.420956e-01,9.094172e-01,8.737637e-01,2.894313e-01,7.397955e-01,7.491459e-01,9.962784e-02,1.844449e-01
7.116208e-01,8.040928e-01,4.852290e-01,3.309604e-02,5.597821e-01,1.359253e-01,5.034124e-02,6.215120e-01
2.594883e-01,7.174974e-01,1.507905e-01,8.657327e-01,2.895800e-02,9.074186e-01,1.291468e-01,7.678692e-01
9.918483e-01,4.794843e-01,8.413437e-01,7.019399e-01,5.156135e-01,1.644607e-01,1.882553e-01,3.439520e-01
8.618713e-02,8.675884e-01,2.684578e-01,5.763409e-01,9.915944e-01,1.073465e-01,6.104347e-01,5.476050e-01
2.410287e-01,8.457968e-01,5.702709e-01,7.078039e-01,9.264765e-01,6.988869e-01,8.933568e-01,5.489400e-01
7.561454e-01,5.796204e-02,7.819283e-01,1.256757e-01,7.462173e-01,1.334292e-01,4.331390e-02,5.975312e-01
5.298797e-01,3.954628e-01,6.302420e-01,3.141793e-01,2.551988e-01,2.703780e-01,3.105732e-01,8.004979e-01
8.701019e-01,3.997132e-01,5.057151e-01,5.967703e-01,5.783626e-01,6.192610e-01,4.014568e-01,3.995997e-01
9.308106e-01,3.656989e-01,1.848452e-01,3.446329e-02,1.836948e-01,9.673861e-02,5.613126e-01,8.598292e-01
2.157602e-01,7.802035e-01,1.362412e-01,3.479314e-01,2.562735e-01,6.062303e-01,4.632003e-02,1.835477e-01
9.564322e-01,9.072946e-01,1.065598e-01,3.451426e-01,5.880983e-01,7.835281e-01,2.589906e-01,9.283702e-01
1.421920e-01,4.702037e-01,7.138053e-01,2.804643e-01,6.578534e-01,8.582108e-01,2.983307e-01,3.560359e-01
2.838759e-01,9.084221e-01,3.416927e-01,7.460350e-01,4.674698e-01,4.119393e-01,7.131019e-01,2.411355e-01
3.123016e-01,9.540363e-01,5.637444e-01,4.181632e-01,7.723697e-01,2.063133e-02,9.179027e-01,1.564552e-01
5.143723e-01,2.829774e-01,6.357640e-01,5.031963e-01,5.010617e-01,8.173889e-01,6.696351e-01,5.003377e-01
4.647843e-01,9.441917e-01,1.634850e-01,7.430286e-01,4.661628e-01,7.041142e-01,5.859862e-02,9.741519e-01
8.303841e-01,2.043268e-01,1.968596e-01,6.122177e-01,6.370593e-01,9.033857e-01,9.509478e-01,2.912494e-01
6.662892e-01,5.416083e-01,9.517355e-01,9.089663e-01,8.417345e-01,4.635082e-01,4.399703e-01,9.303548e-02
1.125412e-01,3.174881e-01,3.621972e-01,7.701562e-01,2.619166e-01,8.062828e-01,2.178700e-01,8.161739e-01
4.269785e-02,5.121521e-01,8.347963e-01,5.812859e-01,8.233867e-01,6.119439e-01,7.955055e-01,4.950688e-01
9.254694e-01,2.859445e-01,5.111446e-01,5.114808e-01,1.671985e-01,5.918419e-01,7.592637e-01,2.300547e-01
5.442390e-01,1.945349e-01,9.620804e-01,8.537792e-01,2.207612e-01,5.096915e-01,4.109780e-01,8.960651e-01
8.872013e-02,2.394968e-02,1.663829e-01,4.441424e-01,6.144201e-01,5.195921e-01,5.403070e-01,9.572310e-01
7.471974e-01,8.386762e-01,5.743703e-02,3.078232e-01,6.764981e-01,5.249256e-01,5.615855e-01,7.288500e-01
9.093047e-01,3.819509e-01,2.634945e-01,3.376567e-01,4.737819e-01,1.321994e-01,9.198340e-01,3.874762e-01
8.194459e-01,4.886998e-01,6.414966e-01,8.441788e-02,8.162039e-02,6.226718e-01,4.184339e-01,6.123373e-01
9.187768e-01,7.998488e-01,7.569843e-01,7.044920e-01,1.021861e-01,1.374112e-02,4.910616e-01,7.422017e-01
1.058850e-01,2.729520e-01,9.938987e-02,6.080695e-01,9.276729e-01,2.279726e-01,6.034555e-01,9.266479e-01
4.901031e-01,3.908644e-01,5.605988e-01,5.050678e-01,7.042506e-01,3.511622e-01,3.106067e-01,5.224361e-01
9.722441e-01,1.297292e-01,5.689990e-02,2.437217e-01,4.247504e-03,9.663024e-01,3.548695e-01,3.933496e-01
4.215340e-01,5.014077e-01,3.850192e-01,9.627181e-02,8.605589e-01,8.862310e-01,2.442785e-01,2.597343e-01
4.791714e-01,6.212302e-01,5.586914e-01,1.662091e-01,7.783382e-01,8.611277e-01,2.143456e-01,8.542431e-02
4.567903e-01,4.830231e-01,2.456705e-01,5.412826e-01,9.996493e-01,2.873331e-01,7.462450e-01,6.540976e-02
7.052660e-01,7.259414e-01,6.156022e-01,7.234563e-01,5.974178e-01,7.240338e-01,5.630608e-01,9.649305e-01
9.848179e-02,8.811820e-01,9.269022e-01,3.333910e-01,3.812814e-01,3.761470e-01,4.062839e-01,4.312946e-01
9.202574e-01,4.175606e-01,3.017044e-01,7.819197e-01,2.469199e-01,7.417652e-01,1.744993e-01,8.900044e-01
9.966164e-02,6.567239e-01,4.065269e-01,5.635004e-01,1.841821e-01,4.484640e-01,7.377436e-01,7.025936e-01
1.705485e-01,6.748255e-01,1.744459e-01,8.964472e-01,3.456292e-01,8.115754e-02,8.614645e-01,1.482216e-01
5.840407e-01,3.194830e-01,1.885184e-02,5.399193e-01,4.906442e-01,2.211763e-01,1.524662e-01,2.027393e-01
4.951219e-01,2.526955e-01,9.876453e-02,1.134805e-01,7.335094e-01,3.814155e-01,9.645401e-01,9.029905e-01
9.998902e-01,7.904712e-01,8.940822e-01,3.503840e-01,6.291906e-01,3.383802e-01,8.271063e-01,9.184637e-01
6.892059e-01,4.593342e-01,1.090192e-01,5.602090e-01,2.446844e-02,8.288921e-01,9.291928e-01,6.044232e-01
2.263441e-02,8.258921e-01,9.556776e-01,5.472619e-01,7.315450e-01,3.829771e-01,8.723654e-01,3.177105e-01
5.332611e-01,6.084041e-01,3.192277e-01,5.527310e-01,2.308612e-01,3.657445e-01,7.069839e-01,2.217172e-01
9.779460e-01,1.325465e-01,4.559794e-01,2.204589e-01,9.865277e-02,8.101419e-01,7.305092e-01,8.335472e-01
6.807942e-01,1.749890e-01,3.613780e-01,8.273826e-01,2.745380e-01,5.616073e-01,4.602463e-01,6.098498e-01
7.818085e-04,3.120682e-01,7.498079e-01,3.513729e-01,4.840948e-02,3.432391e-01,4.223991e-01,2.176350e-01
9.868445e-02,4.113261e-01,5.247126e-01,1.562071e-01,2.560310e-02,3.324820e-01,3.051854e-01,2.390047e-01
1.308473e-01,7.097923e-02,9.402484e-01,4.215236e-01,2.421334e-01,3.964986e-01,2.088269e-01,3.234653e-02
4.675509e-02,7.000741e-01,6.969501e-02,1.405221e-01,3.046192e-01,4.615565e-01,7.325160e-01,3.064248e-01
9.519472e-01,3.869669e-01,5.408572e-01,6.140911e-01,5.897607e-01,7.568951e-01,3.617745e-01,5.249441e-01
9.050538e-01,2.936197e-01,1.966812e-01,9.868261e-01,9.463925e-01,8.623351e-01,2.399862e-01,3.980122e-01
5.357652e-01,7.616653e-01,1.161490e-01,9.547778e-01,5.434745e-01,4.596230e-02,1.518989e-01,2.113703e-01
9.257272e-01,3.572092e-01,3.615947e-01,4.013945e-01,9.090174e-01,6.506174e-01,8.437106e-01,1.103346e-01
9.003641e-01,5.129562e-02,8.432360e-01,7.738042e-01,6.853741e-01,8.726336e-01,4.497637e-01,3.758491e-01
3.163719e-01,8.798728e-01,3.840795e-01,2.802896e-01,4.696838e-01,2.727963e-01,3.915155e-01,2.195307e-01
5.777173e-01,8.140492e-01,6.226950e-01,6.514130e-01,6.875609e-01,9.880520e-01,1.349779e-01,4.281089e-01
8.003783e-01,7.041410e-01,9.089892e-02,6.293971e-01,6.084032e-01,5.782868e-01,1.467420e-01,1.503563e-01
2.384487e-01,4.565097e-01,9.999588e-01,3.549609e-01,3.404661e-01,2.938424e-01,6.111977e-01,2.933994e-01
1.089278e-01,9.804678e-01,9.493178e-01,3.808624e-01,4.599521e-01,1.372238e-01,9.364144e-01,2.637385e-01
8.302496e-01,5.356345e-01,6.229603e-01,7.481982e-01,3.691294e-01,8.997686e-02,8.614196e-01,5.949736e-01
6.002087e-01,4.537679e-01,8.124106e-01,2.359923e-01,9.038059e-01,2.216209e-01,4.213194e-01,2.675201e-01
5.166740e-02,4.699843e-02,6.633063e-01,5.453164e-01,2.958413e-01,8.345677e-01,2.859028e-01,6.245741e-01
8.005551e-01,7.637662e-01,3.967593e-01,6.711144e-01,1.515193e-01,3.014039e-01,2.597729e-01,4.417101e-02
2.691756e-02,1.397931e-01,9.691739e-01,8.014689e-01,2.276041e-01,8.821147e-01,5.169399e-01,5.727986e-01
1.818365e-01,5.769228e-02,8.475132e-01,8.132231e-01,8.415733e-01,2.526842e-01,4.008463e-01,9.022923e-01
7.505513e-01,6.984784e-01,2.211242e-01,7.778494e-01,4.793085e-01,9.999812e-01,4.896578e-01,9.470498e-01
6.679582e-01,8.290680e-01,2.557434e-01,4.011964e-01,3.272657e-02,1.442995e-01,9.079214e-01,1.776033e-01
8.792456e-01,2.810210e-01,4.405390e-01,2.174305e-01,8.730140e-01,2.611463e-01,2.430657e-01,4.605169e-01
9.050288e-01,1.269622e-01,8.456934e-01,1.408308e-01,7.711056e-01,5.433600e-01,1.122372e-02,4.292439e-01
4.213523e-01,7.604439e-01,1.061124e-01,8.961140e-01,3.012481e-03,3.734810e-01,9.502467e-01,7.234702e-01
1.737405e-01,5.933547e-03,1.191535e-01,8.255478e-01,9.861102e-01,9.853607e-02,1.210577e-01,9.282372e-01
9.707043e-01,9.046064e-01,7.351228e-01,2.811131e-01,3.525468e-01,9.057233e-01,5.068042e-01,7.018341e-01
8.138233e-01,5.886102e-01,2.362406e-01,5.607033e-01,8.102967e-01,9.595604e-01,7.819429e-01,9.242868e-01
9.713772e-01,2.400581e-01,1.228966e-02,5.979162e-01,9.898436e-01,7.807887e-01,6.804712e-01,7.621699e-01
3.976970e-01,5.576331e-01,5.961656e-02,9.377249e-01,1.469848e-01,5.802655e-01,5.457342e-02,6.606742e-01
6.973805e-02,6.247200e-01,1.622290e-01,9.246040e-01,3.273591e-01,8.991651e-02,3.583055e-01,5.419436e-01
3.215710e-01,5.812921e-01,2.645551e-01,3.665124e-01,7.368658e-01,9.224846e-01,6.530691e-01,8.506859e-01
6.592354e-01,6.620515e-01,9.210365e-02,1.708265e-01,8.931751e-01,8.275801e-01,4.035058e-02,7.267536e-01
9.923639e-01,9.613465e-01,8.023399e-01,4.535603e-01,3.642676e-02,3.227605e-01,9.791124e-01,5.021943e-01
4.128973e-01,2.000115e-01,9.567847e-01,8.630737e-01,2.737939e-01,1.876216e-02,9.431790e-01,4.450655e-01
1.059283e-01,3.919669e-01,4.710543e-01,5.158408e-01,6.027342e-01,5.390022e-01,6.737570e-01,9.858297e-01
1.914797e-01,6.058755e-01,9.902535e-01,4.498668e-01,2.821667e-02,9.491502e-01,2.916407e-01,6.313462e-01
4.948060e-01,4.878376e-01,9.167106e-01,3.117918e-01,3.108216e-01,4.654416e-01,1.818295e-01,9.616595e-01
1.422922e-01,9.929779e-01,3.391886e-01,1.714503e-01,5.196013e-02,6.175347e-01,2.375167e-01,9.707043e-01
2.403566e-01,7.457702e-01,9.469779e-01,1.885218e-01,8.481341e-01,3.328294e-01,7.730437e-01,6.926736e-01
5.759218e-01,1.322163e-01,1.120541e-01,8.240423e-01,6.867374e-01,8.411910e-01,2.643695e-01,4.766320e-01
5.941881e-01,3.667435e-01,2.494899e-01,5.010541e-01,1.343655e-01,7.059455e-01,5.573894e-01,9.843914e-01
4.097058e-01,6.036478e-01,5.757733e-01,8.101152e-01,5.036192e-01,2.692153e-01,4.498723e-01,7.100112e-01
9.659065e-01,8.632857e-01,1.816121e-01,7.270232e-02,4.754761e-01,3.364619e-01,6.966095e-02,2.538849e-01
6.844329e-02,9.849432e-01,1.334559e-01,1.464283e-01,9.503329e-01,6.443457e-01,2.793801e-01,7.706847e-01
3.792355e-01,9.913200e-01,7.358352e-02,3.745491e-01,2.952361e-01,8.123469e-01,2.768911e-01,4.063915e-01
6.267475e-01,5.230951e-02,8.535107e-01,4.153671e-01,9.710597e-01,5.525960e-02,3.783688e-01,9.195775e-01
4.976372e-01,5.995811e-04,9.025166e-01,1.678312e-02,4.918686e-01,1.826908e-01,6.867513e-01,7.926574e-01
7.242808e-01,1.109503e-01,3.304085e-01,1.871372e-01,3.692978e-01,8.634395e-01,3.867455e-01,2.254397e-01
3.620063e-01,4.406630e-01,7.065817e-01,6.549812e-01,1.170389e-01,4.235640e-01,4.410084e-01,8.685845e-01
